uv_file_name,diffuse_file_name,caption
uv/e8e1a82e0dd64f57b2943711ce2e2c06.png,diffuse/e8e1a82e0dd64f57b2943711ce2e2c06.png,"a whimsical, green-toned, cartoonish figure with a square head and a smiling mouth, made of a smooth, matte material with a slightly glossy finish."
uv/349fcab6d6374a13ab0485246cc18345.png,diffuse/349fcab6d6374a13ab0485246cc18345.png,"a rectangular stone table with a circular emblem in the center, featuring a symmetrical design with a central star and radiating lines. the stone has a rough texture with a mix of dark and light brown hues, and the emblem is highlighted by a spotlight, emphasizing its intricate details."
uv/015211eb6632455fa5ca9c437ab96fcc.png,diffuse/015211eb6632455fa5ca9c437ab96fcc.png,"a sleek, black and orange dagger with a sharp point and a textured grip, designed for precision cutting."
uv/572281997bd44e9fbb2b88420f05b199.png,diffuse/572281997bd44e9fbb2b88420f05b199.png,"a glossy, metallic wallet with a reflective surface, featuring a red light on the front and black and orange striped patterns."
uv/651629418db64fa8933afeaee3ebc875.png,diffuse/651629418db64fa8933afeaee3ebc875.png,"a 3d rendered image of a green, leaf-like object with smooth, glossy surfaces and sharp edges, exhibiting a vibrant, uniform green color."
uv/0c05c890dc3c4fd7a741389f10f0191e.png,diffuse/0c05c890dc3c4fd7a741389f10f0191e.png,"a cylindrical metal trash can with a rusted exterior, featuring vertical ridges and a flat top with a rounded edge."
uv/22f0191730964d398d38544b21fb63b9.png,diffuse/22f0191730964d398d38544b21fb63b9.png,"a metallic, humanoid figure with a smooth, reflective surface and a vibrant blue-green color. it has a central head with a dome-like structure and two elongated arms extending outward."
uv/57fa864744514ea1a6f42558efe197d4.png,diffuse/57fa864744514ea1a6f42558efe197d4.png,"this is a wooden table with a natural, unfinished wood grain texture. it has a rectangular top and four sturdy, slightly tapered legs. the wood appears to be a light brown color with a warm tone, and the surface shows visible wood grain patterns, indicating a natural, possibly"
uv/fa5e43f4ae7e446ab8c94bbd650320f7.png,diffuse/fa5e43f4ae7e446ab8c94bbd650320f7.png,"a wooden box with a rich, dark brown color and a visible grain pattern, suggesting a natural wood material with a smooth, polished surface."
uv/1f76142049e345489a95d554c08848b5.png,diffuse/1f76142049e345489a95d554c08848b5.png,"this is a rectangular marble table with a glossy finish, featuring a classic design with four slender legs. the marble has a pristine white base with gray veining, giving it a luxurious and elegant appearance."
uv/1bb3e98aecad44d9adc617ed6ebd0fdb.png,diffuse/1bb3e98aecad44d9adc617ed6ebd0fdb.png,"a cylindrical object with a textured, reddish-brown surface and a green cap, featuring inscriptions in white."
uv/77a0f6a55db84e4ea81f480bc93db946.png,diffuse/77a0f6a55db84e4ea81f480bc93db946.png,"a vibrant, circular object with a swirling pattern of purple and pink hues, exhibiting a glossy, marbled texture."
uv/65e67d47d1e9443f8c93d2ddbe6a1e23.png,diffuse/65e67d47d1e9443f8c93d2ddbe6a1e23.png,"a sleek, metallic cylindrical object with a reflective surface, featuring a bold blue and silver color scheme with a red accent."
uv/2d24f626310f45c599d58075d06b6c14.png,diffuse/2d24f626310f45c599d58075d06b6c14.png,"a set of three ornate, red and white folding screens with intricate geometric patterns and gold accents, featuring a smooth and glossy finish."
uv/524af81e5ff947ffb2e7c7c50e841943.png,diffuse/524af81e5ff947ffb2e7c7c50e841943.png,"a black, textured tire ring with a ribbed pattern and a central hole, designed for durability and grip."
uv/00e583f99c50420081a012f63fd6b549.png,diffuse/00e583f99c50420081a012f63fd6b549.png,"a wooden barrel with a dark brown, weathered texture and a black metal band around the middle. the barrel has a cylindrical shape with a flat top, and a blue arrow-like symbol on the lid."
uv/5a3dc8329dfe41b4b3b85db3785efa09.png,diffuse/5a3dc8329dfe41b4b3b85db3785efa09.png,"a wooden box with a biohazard symbol inlay, featuring a dark brown finish and a natural wood grain texture."
uv/f0fb2b1176714579ba51c2a0b054ced5.png,diffuse/f0fb2b1176714579ba51c2a0b054ced5.png,"a weathered wooden box with a distressed finish, featuring a diagonal line across the front and a horizontal line at the bottom, set against a neutral background."
uv/d7f82a81ce1a4454b5e89f0ecde00573.png,diffuse/d7f82a81ce1a4454b5e89f0ecde00573.png,"a brown, octagonal-shaped object with a smooth, matte finish and a cylindrical rod protruding from the top."
uv/f33cf4a33e594bb4b0e2afdd2ab0b196.png,diffuse/f33cf4a33e594bb4b0e2afdd2ab0b196.png,"a 3d model of a red-tipped cone with a white base and a smooth, glossy finish. the cone's surface is matte, and the red tip is sharp and pointed."
uv/cc26285948bb4101bc25eaaf720bdc54.png,diffuse/cc26285948bb4101bc25eaaf720bdc54.png,"a rustic wooden ladder with metal rungs, showing signs of weathering and age, with a dark brown color palette and a rough texture."
uv/bf981a8314d14616a7d5a89524e8e053.png,diffuse/bf981a8314d14616a7d5a89524e8e053.png,a cylindrical object with a textured orange surface and a gray band wrapped around it. the band has a smooth texture and is secured with two visible screws.
uv/664ad8ecf29e4b6893e8ccbe3860803e.png,diffuse/664ad8ecf29e4b6893e8ccbe3860803e.png,"a sleek, metallic sword with a red accent, featuring a sharp, pointed blade and a curved, ornate hilt."
uv/73489c1913dc4fd8bc68c05b7f443ff7.png,diffuse/73489c1913dc4fd8bc68c05b7f443ff7.png,"a sturdy metal frame with a smooth, metallic finish, featuring two vertical bars and a horizontal bar connecting them, all showing signs of wear and rust."
uv/b78024c1c1854288be277a241652ac73.png,diffuse/b78024c1c1854288be277a241652ac73.png,"a 3d rendered image of a fantasy-style axe with a red gem in the center, surrounded by green and gold leaf-like wings, and a red and white striped handle."
uv/ef248f9489314ea4afeba1527684b238.png,diffuse/ef248f9489314ea4afeba1527684b238.png,"a metallic, sharp, and pointed sword with a polished finish and a crossguard, set against a clear sky."
uv/04aa79ec53634c8faa5a10bd46912b9e.png,diffuse/04aa79ec53634c8faa5a10bd46912b9e.png,"a red jerrycan with a black handle, featuring arabic text and a flame symbol, indicating flammable content."
uv/cd14ab53f8c1433fb9fc221b2cfecd82.png,diffuse/cd14ab53f8c1433fb9fc221b2cfecd82.png,"a wooden barrel with a metal band around its middle, showcasing a natural wood grain texture and a dark metal band."
uv/c977a15098564de7a3bb5c2e59e127e7.png,diffuse/c977a15098564de7a3bb5c2e59e127e7.png,"a red, flat-topped, rectangular object with a white base, possibly a simplified representation of a traditional japanese torii gate."
uv/5ac23e0cd44d49dcaaa14967f7d7a778.png,diffuse/5ac23e0cd44d49dcaaa14967f7d7a778.png,"a low-poly dolphin model with a smooth, matte finish in a uniform teal color. the geometric design emphasizes the dolphin's streamlined shape, with a focus on the sleek dorsal fin and the pointed snout."
uv/340a1d6ed3684ddf9336ccf584eee568.png,diffuse/340a1d6ed3684ddf9336ccf584eee568.png,"a medieval-style sword with a polished metal blade and a black handle, featuring a sharp point and a crossguard."
uv/9e1b3b6e49e34661a650df37d66ba025.png,diffuse/9e1b3b6e49e34661a650df37d66ba025.png,"a weathered concrete bench with a rough texture and muted gray tones, featuring a simple, functional design."
uv/5b149cbbabaf4aefbbd06e4153aaf2f3.png,diffuse/5b149cbbabaf4aefbbd06e4153aaf2f3.png,"a neon sign with a rectangular shape, featuring a glowing blue border and a yellow arrow pointing upwards. the sign has a glossy finish and is illuminated with a bright blue light, highlighting the chinese characters and the arrow symbol."
uv/5ecfeae8dfcd4330a38f7d18064d4d27.png,diffuse/5ecfeae8dfcd4330a38f7d18064d4d27.png,"a 3d rendered image of a medieval battle axe with a polished metal head and a wooden handle, featuring a sharp, pointed blade and a broad, flat hammer head."
uv/f2289c977e044fd9b3297b82506e5544.png,diffuse/f2289c977e044fd9b3297b82506e5544.png,"a glossy, spherical object with a reflective surface exhibits a gradient of iridescent colors, transitioning from green to blue, with a distinctive vertical stripe pattern."
uv/f234fe58668b430f9dfdc0b8f01a2dc8.png,diffuse/f234fe58668b430f9dfdc0b8f01a2dc8.png,"a wooden box with a smooth, polished finish and a natural wood grain texture. the box has a rectangular shape with a flat top and a slightly curved bottom, featuring three visible shelves."
uv/b8f6afdf282246d1a9506b550f9d50bf.png,diffuse/b8f6afdf282246d1a9506b550f9d50bf.png,"a sleek, modern violin with a glossy black finish and a rich, dark wood grain pattern. the strings are a vibrant blue, contrasting with the warm brown of the body."
uv/991e9a7e96f6472abd60b91322f8f140.png,diffuse/991e9a7e96f6472abd60b91322f8f140.png,"a rectangular marble slab with a light beige hue and subtle veining, showcasing a smooth and polished surface."
uv/d6814ce433f64d0da49f4a8b1ca3bb00.png,diffuse/d6814ce433f64d0da49f4a8b1ca3bb00.png,"a 3d rendered image of a burger king branded paper bag with a handle, featuring a logo and a colorful design of a burger on the front."
uv/d1f4f535faa24f16a5134209817e02f6.png,diffuse/d1f4f535faa24f16a5134209817e02f6.png,"a vibrant purple umbrella with a matte finish and water droplets, featuring a dotted pattern with pink spots."
uv/9a5f152a7d75478fb9acb4d3a593253d.png,diffuse/9a5f152a7d75478fb9acb4d3a593253d.png,"a shiny, metallic silver bottle with a smooth, reflective surface and a matte finish at the base."
uv/5efc3cb0e6104073b64c7f9f9ac73cb8.png,diffuse/5efc3cb0e6104073b64c7f9f9ac73cb8.png,"a black, textured platform with yellow borders and a central circular hole, supported by four black legs."
uv/889f64fab4274f6f8b7de4ca4a5047d7.png,diffuse/889f64fab4274f6f8b7de4ca4a5047d7.png,"a low-poly, geometric representation of a wave in a vibrant turquoise color, showcasing a smooth and reflective surface with a matte finish."
uv/0d257bb5f36f4a23887e9f27f8bf7499.png,diffuse/0d257bb5f36f4a23887e9f27f8bf7499.png,"a vibrant pink toy gun with a checkered pattern on the grip, a gold-colored trigger, and a black tip."
uv/a6e910bc1dc745389ee2473d9a9ac794.png,diffuse/a6e910bc1dc745389ee2473d9a9ac794.png,"a wooden barrel with a green leafy top, featuring a dark metal band around its middle, showcasing a weathered texture with a mix of brown and green hues."
uv/67a9061f607844d1a3f3d29e74a19213.png,diffuse/67a9061f607844d1a3f3d29e74a19213.png,"a 3d puzzle cube with vibrant, multicolored squares, each labeled with a number from 0 to 9, showcasing a variety of textures and colors."
uv/82e803a64b9c464c9b4cef49e3315649.png,diffuse/82e803a64b9c464c9b4cef49e3315649.png,"a wooden crate with a natural, weathered finish, featuring horizontal slats and rounded corners, with visible screws and a darker stain on the edges."
uv/21b3bf90e25d4f07af3bea232fbc239e.png,diffuse/21b3bf90e25d4f07af3bea232fbc239e.png,"a rustic wooden crate with a weathered finish, featuring a diagonal wooden plank across the front and a metal latch, suggesting a vintage or industrial use."
uv/9f0f26af8e7440c1a031a2672f326254.png,diffuse/9f0f26af8e7440c1a031a2672f326254.png,"this is a dark brown wooden shelf with a smooth finish and two visible screws, suggesting a sturdy and modern design."
uv/c766ffd8f7684af9bca7da35d6740685.png,diffuse/c766ffd8f7684af9bca7da35d6740685.png,"a sleek, dark green, cylindrical object with a smooth surface and a matte finish. it features two flat, rectangular attachments on either side, suggesting a functional design."
uv/2ce855adf36f4717859ef30bf8e0cc25.png,diffuse/2ce855adf36f4717859ef30bf8e0cc25.png,"a metallic, rectangular vent with a series of horizontal slats and four circular holes, exhibiting a brushed finish with a gradient from silver to dark gray."
uv/77179440b070419a91890b0e3222dd86.png,diffuse/77179440b070419a91890b0e3222dd86.png,"a cylindrical metal container with a textured surface, showing signs of wear and rust, predominantly black in color."
uv/78de43af836f490683364c3176e226ec.png,diffuse/78de43af836f490683364c3176e226ec.png,"a glowing, translucent, rectangular object with a rounded top, featuring a neon blue light and chinese characters. the surface appears smooth with a glossy finish, reflecting light subtly."
uv/bc6a7ba99833453d9141559000e0d0f0.png,diffuse/bc6a7ba99833453d9141559000e0d0f0.png,"a white, symmetrical object with a central red and blue triangular section, surrounded by a white border with a dashed line pattern."
uv/8f736531f3ec4724a4936611af744ca3.png,diffuse/8f736531f3ec4724a4936611af744ca3.png,"a weathered, rectangular stone block with a rough texture, featuring a mix of reddish-brown and beige hues, indicative of natural stone with signs of erosion and age."
uv/b7d6318375344331849a13f62a765144.png,diffuse/b7d6318375344331849a13f62a765144.png,"a sharp, metallic knife with a textured black handle and an orange accent, featuring a serrated edge and a pointed tip."
uv/bc1e71e627894cdebb0fbd67cfce7b2a.png,diffuse/bc1e71e627894cdebb0fbd67cfce7b2a.png,"a 3d rendered image of a cartoon duck with a glossy, smooth texture. the duck has a white body with a black beak and eyes, and a yellow beak with a red interior. the texture appears to be a combination of matte and glossy finishes, giving"
uv/2e318d5556a645a6852968d45d5f9274.png,diffuse/2e318d5556a645a6852968d45d5f9274.png,"a rustic axe with a wooden handle and a metal head, featuring a textured pattern on the blade, exhibits a weathered brown color with a darker metal finish."
uv/4d18aabb12cd45e691a5eeae60feaa2f.png,diffuse/4d18aabb12cd45e691a5eeae60feaa2f.png,"a sleek, black spherical object with a glossy finish and yellow accents, featuring a textured surface with circular indentations and a central circular pattern."
uv/924521aa49b5441fafe8ebe11c30c88c.png,diffuse/924521aa49b5441fafe8ebe11c30c88c.png,"a sleek, modern teapot with a glossy black finish and a matte black handle, designed for aesthetic appeal and easy pouring."
uv/a93dbd9b08cb4dc39b2b86656cd90e74.png,diffuse/a93dbd9b08cb4dc39b2b86656cd90e74.png,"a pixelated owl with a white body, brown wings, and yellow feet stands against a blue background. the owl's feathers are blocky and have a 3d texture, giving it a stylized appearance."
uv/f4b40cd8a44d46a8a70d9998c00d1185.png,diffuse/f4b40cd8a44d46a8a70d9998c00d1185.png,"a 3d rendered image of a brown, textured, bone-like object with a smooth surface and a matte finish."
uv/8d0ba771194e467cabe476e619b2087a.png,diffuse/8d0ba771194e467cabe476e619b2087a.png,"a vibrant pink, star-shaped chair with a smooth, glossy finish and a central circular logo."
uv/3b493ddfd2ca42228f2ed11c673de7df.png,diffuse/3b493ddfd2ca42228f2ed11c673de7df.png,"a modern, sleek sofa with a smooth, metallic finish in a vibrant yellow hue, accented with subtle lighting that highlights its contours and edges."
uv/753a64556e6f4ef8b6335081498b1439.png,diffuse/753a64556e6f4ef8b6335081498b1439.png,"a cylindrical object with a rough, uneven surface composed of small, irregularly shaped stones in shades of red and brown, giving it a rugged and natural appearance."
uv/a0026e7d1b244b9a9223daf4223c9372.png,diffuse/a0026e7d1b244b9a9223daf4223c9372.png,"a sleek, black metal filing cabinet with a glossy finish and a silver handle, featuring a labeled compartment."
uv/8fea7c34ab9343b8871571e761386f06.png,diffuse/8fea7c34ab9343b8871571e761386f06.png,"a wooden box with a rich, warm brown hue and visible grain patterns, featuring a smooth finish and metal rivets for reinforcement."
uv/f91627ff29a244f89f4846651a246a19.png,diffuse/f91627ff29a244f89f4846651a246a19.png,"a wooden box with a natural, weathered finish, featuring a simple, clean design with a visible grain pattern and a cross-shaped cutout in the center."
uv/fce5a52182ad4ba48a9cdc117b6fd1a1.png,diffuse/fce5a52182ad4ba48a9cdc117b6fd1a1.png,"a 3d puzzle cube with vibrant colors and numbers on each face, showcasing a variety of hues and a grid-like texture."
uv/4febe1eec0a5419a8816ac7f30aa9189.png,diffuse/4febe1eec0a5419a8816ac7f30aa9189.png,"a rustic wooden bench with a weathered, distressed finish, featuring a rectangular seat and sturdy, angled legs."
uv/93a2cee5554a40b892046af362f0306d.png,diffuse/93a2cee5554a40b892046af362f0306d.png,"a rustic wooden stool with a square top and a square base, featuring a visible grain pattern and a natural brown color."
uv/92a9fab2c7e64bccbc0511be0096994e.png,diffuse/92a9fab2c7e64bccbc0511be0096994e.png,"a tall, cylindrical structure with a modern design, featuring a series of horizontal bands and a central spire. the structure is illuminated with blue and pink lights, suggesting a futuristic or commercial building."
uv/bf9d27487c8f43c1a24f146eb9e0f7ee.png,diffuse/bf9d27487c8f43c1a24f146eb9e0f7ee.png,"a weathered, rectangular concrete surface with a rough texture, adorned with various graffiti tags in blue, green, and yellow, showcasing a vibrant contrast against the muted background."
uv/960461929e5f4063bf3321a25ba23618.png,diffuse/960461929e5f4063bf3321a25ba23618.png,"this is a 3d rendered image of a medieval battle axe with a rough, metallic texture and a rusty red and gold hilt. the axe head is triangular with a pointed tip and a serrated edge, suggesting it's designed for chopping. the handle is cylind"
uv/707cef6b0d5b4fe99bb40a31a6f6403d.png,diffuse/707cef6b0d5b4fe99bb40a31a6f6403d.png,"a blue, rusted metal container with the text ""obras divinity"" and a phone number ""tel. 93 586 46 44"" on its side."
uv/f491d6aef7304450a160e726ebf94145.png,diffuse/f491d6aef7304450a160e726ebf94145.png,"a golden, textured pear with a smooth, reflective surface and a shiny stem, set against a soft, gradient background."
uv/b1b452fe764a4cc9af3030f69939f506.png,diffuse/b1b452fe764a4cc9af3030f69939f506.png,"a mustard yellow, leather-like sleeping bag with a smooth texture and a dark gray lining."
uv/d4b899d5de82490d9e5fed790076400c.png,diffuse/d4b899d5de82490d9e5fed790076400c.png,a three-tiered pagoda with a greenish-blue color scheme and a textured surface that suggests a weathered stone finish.
uv/fef37151a5504904949483ad4312cf91.png,diffuse/fef37151a5504904949483ad4312cf91.png,"a vibrant red mushroom with a smooth, glossy cap and a white, slightly textured stem."
uv/fc93e47b82d2445aa09d5598a9f0dd0a.png,diffuse/fc93e47b82d2445aa09d5598a9f0dd0a.png,"a wooden ceiling light fixture with a blue, abstract, pixelated design. the wood has a natural, warm tone, and the blue pattern has a glossy finish."
uv/44f014e25eb8499b82111a0afa1d3626.png,diffuse/44f014e25eb8499b82111a0afa1d3626.png,"a tall, slender object with a pyramid-like top, featuring a gradient of warm colors from yellow to red, with numbers and geometric patterns."
uv/ac99cf4745a742f5b0148823a957b1a3.png,diffuse/ac99cf4745a742f5b0148823a957b1a3.png,"this is a rustic wooden stool with a natural, weathered finish. the wood has a warm, earthy tone with visible grain patterns and a slightly rough texture, suggesting a handcrafted piece."
uv/6ff024803ae5445eb5d6ca195ebfaaa1.png,diffuse/6ff024803ae5445eb5d6ca195ebfaaa1.png,"a wall made of red bricks with a rough texture, showing signs of weathering and age."
uv/220857b2468542ca956324533f248967.png,diffuse/220857b2468542ca956324533f248967.png,"a weathered, black metal box with a circular window and a rusted latch, exhibiting a rough texture and signs of wear."
uv/71582a206e994c63be6e7620ed95d5d9.png,diffuse/71582a206e994c63be6e7620ed95d5d9.png,"a large, irregularly shaped rock with a rough, uneven surface and a warm, earthy brown color."
uv/54fe44d17c1149a2b808af4217c37798.png,diffuse/54fe44d17c1149a2b808af4217c37798.png,"a vintage-style chair with a red upholstered seat and back, featuring a gold-colored metal frame with ornate details and a wooden base with a brass-colored cushion."
uv/b914d7f4c52f4ceb827de368e716caa6.png,diffuse/b914d7f4c52f4ceb827de368e716caa6.png,"a robust, metallic object with a central red button, surrounded by four white, concrete-like supports, exhibits a weathered, rustic appearance with visible wear and tear."
uv/6f133e51541341eb81a5d850c272581e.png,diffuse/6f133e51541341eb81a5d850c272581e.png,"a sleek, metallic, hexagonal prism with a matte finish, exhibiting a gradient from silver to gray, suggesting a polished yet modern design."
uv/fba33770eafe4380a9418bc390c18c0c.png,diffuse/fba33770eafe4380a9418bc390c18c0c.png,"a ceramic bowl with a smooth, glossy finish, predominantly white in color, features a vibrant red rooster and green foliage design. the rooster's feathers are detailed with a slight sheen, suggesting a fine, matte texture."
uv/155e90546a374da0943c56118c01db9d.png,diffuse/155e90546a374da0943c56118c01db9d.png,"a single cheetos bag with a vibrant blue and yellow color scheme, featuring a pixelated cartoon character, is suspended in mid-air against a plain orange background."
uv/b959c8d130474f2ea5eef82329c74753.png,diffuse/b959c8d130474f2ea5eef82329c74753.png,"a set of four teal-colored, matte-finished, rectangular blocks with the word 'sample' in bold, yellow font on each."
uv/58230acf39484125a1dc872d811ea3ed.png,diffuse/58230acf39484125a1dc872d811ea3ed.png,"a wooden barrel with a metal band and a wooden lid, featuring a weathered texture and a brown color palette."
uv/f2d4f12e33aa4b15898a20e75d588ec3.png,diffuse/f2d4f12e33aa4b15898a20e75d588ec3.png,"a wooden box with a rich, dark brown finish and visible grain patterns, showcasing a sturdy and rustic appearance."
uv/939ca8d1e0c2424ba28db9afd19e7e53.png,diffuse/939ca8d1e0c2424ba28db9afd19e7e53.png,"a 3d rendered image of a cube with a green top and a yellow base, featuring a textured surface that suggests a rough, possibly metallic or stone-like material."
uv/1c1dee04b4e240b19cd5016262255092.png,diffuse/1c1dee04b4e240b19cd5016262255092.png,"a cylindrical trash can with a smooth, matte finish in a vibrant green color, featuring a gold-colored logo of a person throwing away trash."
uv/8c128ac5750740b18f604bd9f329f38a.png,diffuse/8c128ac5750740b18f604bd9f329f38a.png,"a tall, slender, conical object with a rough, uneven texture, exhibiting a mix of gray and white hues, resembling a natural stone or mineral formation."
uv/f4f7e42405274eaab3f65a0e342940cd.png,diffuse/f4f7e42405274eaab3f65a0e342940cd.png,"a luxurious red book with gold embossed patterns, featuring a glossy finish and a silver spine, exudes an air of sophistication and elegance."
uv/e34088fc7b5344c4ab29fef067750225.png,diffuse/e34088fc7b5344c4ab29fef067750225.png,"a 3d rendered image of a metallic, blue-tinted object with a reflective surface, featuring a central circular cut-out with a black and white pattern, possibly a logo or emblem. the object is mounted on a gray, textured pedestal with a golden base."
uv/96bdb2b0e76642e99023a3d441633077.png,diffuse/96bdb2b0e76642e99023a3d441633077.png,"a sleek, metallic baseball bat with a smooth, reflective surface and a red ""crawford"" logo etched into the grip."
uv/af99ccfda1c84361865f116988b5d492.png,diffuse/af99ccfda1c84361865f116988b5d492.png,"a cylindrical wooden object with a natural, grainy texture and a light brown color, featuring a darker brown band around the middle."
uv/458b24413c4242efb1b9cf7463e42735.png,diffuse/458b24413c4242efb1b9cf7463e42735.png,"a wooden barrel with a dark brown stain, featuring a rustic texture and a metal band around the middle."
uv/541bb285c11c487187df015d127db337.png,diffuse/541bb285c11c487187df015d127db337.png,"a metallic, wavy blade with a red handle, possibly made of steel, exhibits a reflective surface with a gradient from silver to a darker hue, suggesting a polished finish."
uv/e3b99310a03345b29260ea8469d12e80.png,diffuse/e3b99310a03345b29260ea8469d12e80.png,"a glossy, spherical object with a dark brown, speckled texture resembling a galaxy, with hints of purple and white light reflecting off its surface."
uv/af215ee06d2c41aa9a3d988719e6d4e6.png,diffuse/af215ee06d2c41aa9a3d988719e6d4e6.png,"a 3d rendered image of a sturdy, multi-layered table with a vibrant, colorful top surface featuring numbers and arrows, supported by a green and orange base with a transparent design."
uv/11257026a89d4f2c9de1e8fab0695be0.png,diffuse/11257026a89d4f2c9de1e8fab0695be0.png,"a spherical object with a golden top, featuring a textured surface resembling bricks, emits a soft glow, suggesting a warm, inviting ambiance."
uv/d1f7eb494efe4bc098a03aea67911d23.png,diffuse/d1f7eb494efe4bc098a03aea67911d23.png,"a rustic, weathered wooden bucket with a handle, featuring a rough texture and a muted gray color palette."
uv/82cb911a19d14b7ba4eb8384270db98e.png,diffuse/82cb911a19d14b7ba4eb8384270db98e.png,"a sleek, black motorcycle helmet with a glossy finish and reflective stripes, designed for high-performance riding."
uv/0773992894ef4747b94f03e6eb69d620.png,diffuse/0773992894ef4747b94f03e6eb69d620.png,"a vibrant green fern with delicate, feathery leaves exhibits a soft, velvety texture and a rich, natural green color, suggesting a healthy, living plant."
uv/9748cdcaf09c4a1bbe4ffe1e7b4bfd52.png,diffuse/9748cdcaf09c4a1bbe4ffe1e7b4bfd52.png,"a vintage crt monitor with a white beige casing, a black screen, and a metallic stand. the monitor has a glossy finish and a small, rectangular speaker on the right side."
uv/b92f0a9f34d7419bbd428e736297a1f2.png,diffuse/b92f0a9f34d7419bbd428e736297a1f2.png,"a rustic wooden chair with a distressed finish, featuring a square seat and backrest, and four slender legs."
uv/03ab1c4aa55a41ca81a8aa31f7e32084.png,diffuse/03ab1c4aa55a41ca81a8aa31f7e32084.png,"a sleek, black, modern sculpture with a glossy finish and sharp, angular edges, featuring a reflective surface that suggests a metallic material."
uv/dbcf1ccd7c914eb09959aa6a93f2890b.png,diffuse/dbcf1ccd7c914eb09959aa6a93f2890b.png,"a wooden barrel with a dark brown hue, featuring a textured surface that suggests age and use. it has metal bands around its circumference and a metal ring at the top, indicating it's likely used for storing liquids."
uv/cdd71f9ed3434bbe849bdd54be37a075.png,diffuse/cdd71f9ed3434bbe849bdd54be37a075.png,"a brown leather trunk with a glossy finish and stitched edges, showcasing a rich, deep brown color with subtle variations in shading."
uv/7f411de1e4c14b5dbd5af08838986728.png,diffuse/7f411de1e4c14b5dbd5af08838986728.png,"a blue and yellow packaged snack with a cartoon squirrel, labeled ""weikis chocolate with nuts"" and priced at 1€. the packaging features a mix of textures, including a glossy finish on the top and a matte finish on the sides"
uv/1988e4002a9c4c3e96f4091c38ff2ba4.png,diffuse/1988e4002a9c4c3e96f4091c38ff2ba4.png,"a wooden, rectangular object with a smooth, polished finish and a warm, natural wood color."
uv/7f8f76795db64d9a90f1dfe2c6176ab5.png,diffuse/7f8f76795db64d9a90f1dfe2c6176ab5.png,"a vibrant red, faceted object with a smooth, glossy finish, exhibiting a geometric shape with sharp edges and a polished surface."
uv/46b619e1dda5481c88827d7c5dd48745.png,diffuse/46b619e1dda5481c88827d7c5dd48745.png,"a singular, slender, purple, branch-like object with a smooth, glossy surface and a slightly curved shape."
uv/c82904d9fe184f489c1be6e244c6d771.png,diffuse/c82904d9fe184f489c1be6e244c6d771.png,"a pair of antique silver scissors with wooden handles, featuring a pointed, metallic blade and a textured, polished metal body."
uv/990933dd66b94d4ba934fc2f3fc95e90.png,diffuse/990933dd66b94d4ba934fc2f3fc95e90.png,"a red coca-cola can with a reflective metallic surface and a white label, featuring the iconic script logo."
uv/5a61e3a0288147999ae0266977da0a96.png,diffuse/5a61e3a0288147999ae0266977da0a96.png,"a white paper coffee cup with a black lid, featuring a blue and orange logo that reads ""smeggs"" and ""freshly ground fairtrade coffee"". the cup has a matte finish and a slight texture on the surface."
uv/ce23ac806a3749b197300b2f38a627be.png,diffuse/ce23ac806a3749b197300b2f38a627be.png,"a sleek, metallic mug with a textured surface and a handle, featuring a color-changing led light strip along its side."
uv/1c8b9c5e7bc448b992cc7bec8fb89fcf.png,diffuse/1c8b9c5e7bc448b992cc7bec8fb89fcf.png,"a 3d rendering of a colorful rubik's cube with a glossy finish and vibrant hues of pink, blue, green, orange, and purple. each face displays a different number, and the cube is designed with a smooth, reflective surface."
uv/ff91bcd9854e453dafc069321396225a.png,diffuse/ff91bcd9854e453dafc069321396225a.png,"a 3d rendered image of a red, textured, corrugated object with a glossy finish, possibly made of a synthetic material."
uv/6b50bff4731546aa875b387831cd84e7.png,diffuse/6b50bff4731546aa875b387831cd84e7.png,"a metallic, polished tombstone with a smooth surface and a cross design, featuring a simple, elegant design with a pointed top and a rectangular base."
uv/ebfc5ee0b6d44c98acd4b784f7c75e52.png,diffuse/ebfc5ee0b6d44c98acd4b784f7c75e52.png,"a glossy, metallic sphere with a reflective surface, showcasing a gradient of warm golden hues at its core, transitioning to a cooler blue at the top."
uv/6b6588fae0af4f4d94842f397df5554b.png,diffuse/6b6588fae0af4f4d94842f397df5554b.png,"a wooden box with a rich, warm brown hue and a textured surface, featuring a geometric pattern with intersecting lines and a diamond shape design."
uv/389232a0189f414e92bec73fc08dc565.png,diffuse/389232a0189f414e92bec73fc08dc565.png,"a 3d rendered image features a brown, polygonal object resembling a hammer with a white handle, placed on a white, hexagonal base. the hammer has a smooth, matte finish with a matte brown color, while the base has a matte, light brown color."
uv/4ff91f3dd21d4e6ab2b7e6b79b979050.png,diffuse/4ff91f3dd21d4e6ab2b7e6b79b979050.png,"a vibrant yellow tennis ball with a textured surface, featuring the brand name 'dunlop' and the number '1' prominently displayed."
uv/f1a85ce96bfd420f883d8079feee35eb.png,diffuse/f1a85ce96bfd420f883d8079feee35eb.png,"a glossy, red die with white dots, showing a six-sided shape with a reflective surface."
uv/25113b4f5a094f8c8225dd2b990f9197.png,diffuse/25113b4f5a094f8c8225dd2b990f9197.png,"a vibrant, hand-drawn cover of a book titled ""flush rush"" with a pixelated texture, featuring a gradient of purple and white colors, and a small brown object at the bottom right corner."
